GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
8600000US11751,11751,ZCTA5 11751,14393,710,7226,470,7167,460,40.6,1.8,38.8,1.3,42.6,1.4,100.8,8.4,(X),(X),(X),(X),62.1,6.6,(X),(X),(X),(X),21.7,3.7,(X),(X),(X),(X),40.4,4.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11752,11752,ZCTA5 11752,9649,607,5027,373,4622,371,41.2,2.2,39.1,4.7,42.8,1,108.8,9.7,(X),(X),(X),(X),60.3,5.6,(X),(X),(X),(X),22,3.1,(X),(X),(X),(X),38.3,4,(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11753,11753,ZCTA5 11753,11777,504,5718,325,6059,369,45,0.9,45.7,1.7,44.5,1.2,94.4,7.6,(X),(X),(X),(X),69.1,6.4,(X),(X),(X),(X),27.4,3.9,(X),(X),(X),(X),41.7,4.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11754,11754,ZCTA5 11754,19162,655,9398,468,9764,484,42.3,1.4,41.1,2.2,43.5,1.6,96.3,7,(X),(X),(X),(X),68.5,4.6,(X),(X),(X),(X),26.6,2.3,(X),(X),(X),(X),41.8,3.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11755,11755,ZCTA5 11755,12082,295,6145,362,5937,249,39.6,1.3,36.4,1.8,41.8,2,103.5,9.3,(X),(X),(X),(X),63,5.8,(X),(X),(X),(X),20.1,2.9,(X),(X),(X),(X),42.9,4.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11756,11756,ZCTA5 11756,43478,1179,21140,793,22338,757,40.7,0.8,39.1,1.3,42.5,1.4,94.6,4.4,(X),(X),(X),(X),57.5,3.1,(X),(X),(X),(X),20.7,1.8,(X),(X),(X),(X),36.8,2.1,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),3.1,(X),(X),(X),(X),(X)
8600000US11757,11757,ZCTA5 11757,45298,712,21607,682,23691,679,40.1,0.9,39.9,1,40.5,1.6,91.2,4.7,(X),(X),(X),(X),57,2.7,(X),(X),(X),(X),19.9,1.6,(X),(X),(X),(X),37,2.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11758,11758,ZCTA5 11758,54699,1056,26817,739,27882,626,42.4,0.6,40.3,1.4,43.5,0.5,96.2,3.1,(X),(X),(X),(X),66.1,2.5,(X),(X),(X),(X),26.7,1.7,(X),(X),(X),(X),39.4,1.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US11762,11762,ZCTA5 11762,22221,537,10505,414,11716,361,43.5,0.8,42.9,0.9,44,1.4,89.7,4.6,(X),(X),(X),(X),66.6,3,(X),(X),(X),(X),28.2,2,(X),(X),(X),(X),38.5,2.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11763,11763,ZCTA5 11763,29448,1164,13929,806,15519,715,36.8,1.6,36.8,1.7,36.9,2.8,89.8,6.1,(X),(X),(X),(X),55.6,4.1,(X),(X),(X),(X),17.3,2.2,(X),(X),(X),(X),38.3,2.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US11764,11764,ZCTA5 11764,13420,712,6748,482,6672,456,39.8,1.3,38.2,2.7,41.5,2.3,101.1,9.2,(X),(X),(X),(X),58.4,5.2,(X),(X),(X),(X),15.6,2.3,(X),(X),(X),(X),42.8,4.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11765,11765,ZCTA5 11765,536,99,278,57,258,52,51.6,6.1,51.8,6.6,50.7,8.1,107.8,16.7,(X),(X),(X),(X),86.1,23.2,(X),(X),(X),(X),51.4,17.2,(X),(X),(X),(X),34.7,14.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11766,11766,ZCTA5 11766,11781,770,5494,525,6287,448,42.3,2.5,42.3,2.4,42.1,4,87.4,9.1,(X),(X),(X),(X),67.8,6.7,(X),(X),(X),(X),24.4,3.6,(X),(X),(X),(X),43.4,5.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11767,11767,ZCTA5 11767,14572,733,6911,452,7661,470,40.5,1.6,39.8,2.1,41,1.5,90.2,7,(X),(X),(X),(X),66.6,5.3,(X),(X),(X),(X),21.2,2.5,(X),(X),(X),(X),45.4,4.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11768,11768,ZCTA5 11768,21859,623,11161,486,10698,430,44.6,0.9,43.6,2,45.3,1.3,104.3,6.4,(X),(X),(X),(X),69.2,4.4,(X),(X),(X),(X),26.3,2.6,(X),(X),(X),(X),42.9,3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11769,11769,ZCTA5 11769,9022,592,4365,374,4657,315,43.9,2,40.1,3.4,47.5,2.3,93.7,7.5,(X),(X),(X),(X),63.2,7.3,(X),(X),(X),(X),28.2,4.3,(X),(X),(X),(X),35,4.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US11770,11770,ZCTA5 11770,238,128,95,52,143,80,31.9,9.7,36.7,3.4,31.2,8.7,66.4,20.1,(X),(X),(X),(X),55.6,33.7,(X),(X),(X),(X),11.1,7.7,(X),(X),(X),(X),44.4,34.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11771,11771,ZCTA5 11771,9228,683,4729,489,4499,344,46.8,3.2,45.6,3.5,48.2,3,105.1,11.2,(X),(X),(X),(X),62,5.5,(X),(X),(X),(X),27.5,5.1,(X),(X),(X),(X),34.5,5.4,(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11772,11772,ZCTA5 11772,44623,1249,22110,920,22513,859,37.4,1.4,35,1.9,39.5,1.5,98.2,5.6,(X),(X),(X),(X),53.7,3,(X),(X),(X),(X),19.4,1.4,(X),(X),(X),(X),34.3,2.7,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),3.6,(X),(X),(X),(X),(X)
8600000US11776,11776,ZCTA5 11776,24059,1200,11461,678,12598,806,38.5,1.4,38.2,1.8,38.9,2.2,91,6.6,(X),(X),(X),(X),63.9,4.8,(X),(X),(X),(X),22.1,2.2,(X),(X),(X),(X),41.8,3.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11777,11777,ZCTA5 11777,9496,415,4739,320,4757,364,41.4,2.7,39,4.8,43.5,2.8,99.6,11.3,(X),(X),(X),(X),60.8,6.8,(X),(X),(X),(X),23.9,3,(X),(X),(X),(X),36.9,6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11778,11778,ZCTA5 11778,12455,759,6238,408,6217,499,38.3,2.1,36.5,3.3,40.2,3.4,100.3,8.1,(X),(X),(X),(X),54.2,5.3,(X),(X),(X),(X),13.4,2.4,(X),(X),(X),(X),40.8,4.8,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11779,11779,ZCTA5 11779,39237,1046,19343,659,19894,790,39.6,1,38.3,1.4,40.4,0.9,97.2,5,(X),(X),(X),(X),57.3,2.7,(X),(X),(X),(X),18.5,1.4,(X),(X),(X),(X),38.8,2.2,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11780,11780,ZCTA5 11780,14826,603,7008,403,7818,395,43.7,1.7,42.9,2.2,44.4,2,89.6,6.3,(X),(X),(X),(X),75.6,5.2,(X),(X),(X),(X),31.8,3.6,(X),(X),(X),(X),43.8,3.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11782,11782,ZCTA5 11782,14948,599,7087,409,7861,415,42.6,1.3,41.2,1.3,44.5,2,90.2,6.9,(X),(X),(X),(X),69.1,3.9,(X),(X),(X),(X),27.1,2,(X),(X),(X),(X),41.9,2.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11783,11783,ZCTA5 11783,21115,870,10238,529,10877,662,41,1.2,40.1,1.7,42,2,94.1,7.3,(X),(X),(X),(X),64.3,4.2,(X),(X),(X),(X),24.8,3,(X),(X),(X),(X),39.5,3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US11784,11784,ZCTA5 11784,25194,1300,12407,699,12787,798,36.5,1.2,35.2,1.9,37.5,1.8,97,5.7,(X),(X),(X),(X),54.5,3.8,(X),(X),(X),(X),14.1,1.7,(X),(X),(X),(X),40.4,3.7,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11786,11786,ZCTA5 11786,6280,465,3082,286,3198,296,41,2.3,42.2,2.2,39.3,3.2,96.4,10.7,(X),(X),(X),(X),63.9,7.1,(X),(X),(X),(X),16.3,3.8,(X),(X),(X),(X),47.6,6.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US11787,11787,ZCTA5 11787,36425,1275,17954,805,18471,768,40.8,1.4,39.6,1.5,41.9,1.7,97.2,4.9,(X),(X),(X),(X),72.1,3.4,(X),(X),(X),(X),25.5,2.3,(X),(X),(X),(X),46.6,2.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11788,11788,ZCTA5 11788,16672,762,8212,417,8460,578,41.1,1.1,40.2,1.4,41.7,1.5,97.1,7.7,(X),(X),(X),(X),66.4,4.7,(X),(X),(X),(X),26.1,2.5,(X),(X),(X),(X),40.3,3.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US11789,11789,ZCTA5 11789,7707,669,3634,461,4073,389,35.2,1.2,33.3,2,36.6,2,89.2,12.5,(X),(X),(X),(X),55.1,7,(X),(X),(X),(X),12.5,2.9,(X),(X),(X),(X),42.5,6.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US11790,11790,ZCTA5 11790,18210,1032,9247,612,8963,606,28.2,3.7,25.5,1.9,31.9,5.4,103.2,7.3,(X),(X),(X),(X),42.7,3,(X),(X),(X),(X),16,1.9,(X),(X),(X),(X),26.7,2.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US11791,11791,ZCTA5 11791,25816,653,12610,444,13206,430,40.3,1.3,39.5,1.1,41.4,1.6,95.5,4.3,(X),(X),(X),(X),68.5,3.6,(X),(X),(X),(X),22.8,2.3,(X),(X),(X),(X),45.7,2.4,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),3,(X),(X),(X),(X),(X)
8600000US11792,11792,ZCTA5 11792,9602,609,4953,403,4649,377,38,3,35.6,4.4,39.3,1.8,106.5,10.9,(X),(X),(X),(X),61.9,6.2,(X),(X),(X),(X),15.3,3,(X),(X),(X),(X),46.5,5.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),5,(X),(X),(X),(X),(X)
8600000US11793,11793,ZCTA5 11793,32178,862,15399,663,16779,611,41.6,1.2,40.7,1.3,42.6,1.5,91.8,5.4,(X),(X),(X),(X),66.8,3.7,(X),(X),(X),(X),24.5,2.3,(X),(X),(X),(X),42.3,2.3,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
8600000US11794,11794,ZCTA5 11794,2909,419,1464,218,1445,263,20.1,0.3,20.2,0.4,20.1,0.3,101.3,16.9,(X),(X),(X),(X),3,2.9,(X),(X),(X),(X),-,**,(X),(X),(X),(X),3,2.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11795,11795,ZCTA5 11795,25811,779,12789,518,13022,526,41.5,1,40,1.2,42.6,1.4,98.2,5.3,(X),(X),(X),(X),67,4,(X),(X),(X),(X),24.3,2.7,(X),(X),(X),(X),42.8,2.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11796,11796,ZCTA5 11796,3611,354,1838,198,1773,211,41.6,3.4,41.1,3.9,42.2,4.6,103.7,11.8,(X),(X),(X),(X),56,8.3,(X),(X),(X),(X),18.1,7.5,(X),(X),(X),(X),37.9,5.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11797,11797,ZCTA5 11797,9001,477,4374,291,4627,313,50.5,1,48.6,3.4,53,2.4,94.5,7.7,(X),(X),(X),(X),99.4,8.3,(X),(X),(X),(X),56.9,6.4,(X),(X),(X),(X),42.5,4.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.7,(X),(X),(X),(X),(X)
8600000US11798,11798,ZCTA5 11798,15031,1043,6917,582,8114,660,32,1.7,29.8,2.6,34.1,2.9,85.2,7.6,(X),(X),(X),(X),59.5,6.1,(X),(X),(X),(X),12.7,1.9,(X),(X),(X),(X),46.9,5.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11801,11801,ZCTA5 11801,38257,1300,18521,767,19736,817,43,1.4,41.7,1.6,44.9,1.5,93.8,4.4,(X),(X),(X),(X),56.5,2.9,(X),(X),(X),(X),26.4,1.8,(X),(X),(X),(X),30.1,2.1,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),3.8,(X),(X),(X),(X),(X)
8600000US11803,11803,ZCTA5 11803,28038,706,13419,444,14619,495,44.7,0.7,43.2,1.3,45.7,1,91.8,4,(X),(X),(X),(X),68.9,3.2,(X),(X),(X),(X),29.5,2.4,(X),(X),(X),(X),39.4,1.7,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11804,11804,ZCTA5 11804,5081,218,2485,165,2596,187,40.8,1.7,39.4,2.8,42.1,2,95.7,10.5,(X),(X),(X),(X),78.2,8.7,(X),(X),(X),(X),30.2,4.4,(X),(X),(X),(X),48,5.8,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11901,11901,ZCTA5 11901,26622,1348,14169,1187,12453,643,39.3,2.5,35.8,2.2,43.1,3.7,113.8,11.2,(X),(X),(X),(X),58.4,7,(X),(X),(X),(X),27.2,3.8,(X),(X),(X),(X),31.3,5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11930,11930,ZCTA5 11930,1193,289,625,171,568,139,55.6,5.2,56.5,6.3,54.9,5.9,110,21.1,(X),(X),(X),(X),78.6,28.5,(X),(X),(X),(X),58.4,24.4,(X),(X),(X),(X),20.2,9.6,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11931,11931,ZCTA5 11931,46,52,15,23,31,34,68.5,13,-,**,60,15.6,48.4,63.8,(X),(X),(X),(X),187.5,800.5,(X),(X),(X),(X),187.5,800.5,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11932,11932,ZCTA5 11932,832,224,423,129,409,109,59.5,5,58.2,7.8,60.9,5.9,103.4,19.9,(X),(X),(X),(X),79.3,33.5,(X),(X),(X),(X),62.7,30.8,(X),(X),(X),(X),16.6,9.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11933,11933,ZCTA5 11933,6540,652,3224,420,3316,341,49.7,3.9,48.4,4.6,52,3.3,97.2,12,(X),(X),(X),(X),69.9,10.9,(X),(X),(X),(X),42.7,7.8,(X),(X),(X),(X),27.3,6.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US11934,11934,ZCTA5 11934,7810,845,3982,663,3828,476,38.2,3.9,38.6,5.5,37.8,4.1,104,20.8,(X),(X),(X),(X),55.7,8.6,(X),(X),(X),(X),18,4.4,(X),(X),(X),(X),37.6,5.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
8600000US11935,11935,ZCTA5 11935,3604,456,1633,195,1971,329,51.7,6,55.4,7.6,50.4,5.2,82.9,12.6,(X),(X),(X),(X),89.4,19.5,(X),(X),(X),(X),52,16.5,(X),(X),(X),(X),37.4,9.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11937,11937,ZCTA5 11937,15729,594,8223,432,7506,422,42.8,2.8,41.6,3,44.4,4,109.6,8.5,(X),(X),(X),(X),61.4,6.9,(X),(X),(X),(X),28.9,5.1,(X),(X),(X),(X),32.5,4.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11939,11939,ZCTA5 11939,1340,235,666,148,674,117,53.2,6.6,59.5,8.6,52.2,3.3,98.8,18.7,(X),(X),(X),(X),100.9,27.4,(X),(X),(X),(X),68.7,25.5,(X),(X),(X),(X),32.2,11.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US11940,11940,ZCTA5 11940,4923,464,2414,285,2509,287,43.2,2.9,39.1,6,45.8,4.6,96.2,12.9,(X),(X),(X),(X),58.8,8,(X),(X),(X),(X),22.5,5.4,(X),(X),(X),(X),36.3,4.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),4.8,(X),(X),(X),(X),(X)
8600000US11941,11941,ZCTA5 11941,1712,413,752,214,960,243,52.4,5.8,53.8,7.4,51.6,6.1,78.3,18.2,(X),(X),(X),(X),73.3,23.2,(X),(X),(X),(X),46.6,19.7,(X),(X),(X),(X),26.7,10.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11942,11942,ZCTA5 11942,4842,670,2344,376,2498,374,42.2,2.8,41.5,3.7,42.5,2.8,93.8,13.2,(X),(X),(X),(X),66.2,14.9,(X),(X),(X),(X),24.9,7.8,(X),(X),(X),(X),41.3,12.1,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),3.3,(X),(X),(X),(X),(X)
8600000US11944,11944,ZCTA5 11944,4088,419,1994,284,2094,271,50.8,5.9,45.7,4.8,54.8,4.1,95.2,16.9,(X),(X),(X),(X),84.8,16.2,(X),(X),(X),(X),59,13,(X),(X),(X),(X),25.9,7.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11946,11946,ZCTA5 11946,14381,1017,7208,693,7173,581,40.5,2,39.4,2.7,42.7,4.6,100.5,10.9,(X),(X),(X),(X),51.7,6.2,(X),(X),(X),(X),24.2,3.8,(X),(X),(X),(X),27.6,4.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),3.8,(X),(X),(X),(X),(X)
8600000US11947,11947,ZCTA5 11947,121,115,31,51,90,78,46.8,72.1,16,64.8,46.9,80.3,34.4,47.6,(X),(X),(X),(X),303.3,806.2,(X),(X),(X),(X),143.3,806.8,(X),(X),(X),(X),160,26.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11948,11948,ZCTA5 11948,735,272,379,141,356,158,55,9.9,51.3,9.1,56.9,12.1,106.5,36.4,(X),(X),(X),(X),63,38.2,(X),(X),(X),(X),36.4,30.4,(X),(X),(X),(X),26.6,20.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.6,(X),(X),(X),(X),(X)
8600000US11949,11949,ZCTA5 11949,13852,780,6959,543,6893,449,38.4,1.4,38.4,1.4,38.5,2.2,101,9.1,(X),(X),(X),(X),65.5,4.8,(X),(X),(X),(X),18,2.3,(X),(X),(X),(X),47.6,4.4,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11950,11950,ZCTA5 11950,15752,1162,8148,752,7604,680,33.5,1.5,33.2,2.3,34,2.3,107.2,11.4,(X),(X),(X),(X),51.2,6.4,(X),(X),(X),(X),9.1,1.5,(X),(X),(X),(X),42,6.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.9,(X),(X),(X),(X),(X)
8600000US11951,11951,ZCTA5 11951,13639,892,6603,547,7036,549,36.4,2.2,34.8,3,37.7,2.5,93.8,8.7,(X),(X),(X),(X),50.3,6.5,(X),(X),(X),(X),10.4,1.5,(X),(X),(X),(X),39.9,6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US11952,11952,ZCTA5 11952,4612,414,2122,285,2490,323,48,3.3,50.7,4.6,42.8,4.2,85.2,16.7,(X),(X),(X),(X),87.5,18.5,(X),(X),(X),(X),40.9,13.9,(X),(X),(X),(X),46.5,9.6,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11953,11953,ZCTA5 11953,12581,747,5845,382,6736,487,39.7,2.1,37.4,3,40.8,3.3,86.8,6.2,(X),(X),(X),(X),62.3,6,(X),(X),(X),(X),27.1,3.6,(X),(X),(X),(X),35.2,4.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3.3,(X),(X),(X),(X),(X)
8600000US11954,11954,ZCTA5 11954,3296,415,1641,233,1655,286,51.5,4.8,48.2,6.4,54.1,4.5,99.2,19.1,(X),(X),(X),(X),50,12.1,(X),(X),(X),(X),29.4,8.8,(X),(X),(X),(X),20.6,6.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11955,11955,ZCTA5 11955,2981,532,1446,345,1535,272,48.5,4.8,47.5,4,49.9,8.8,94.2,20.4,(X),(X),(X),(X),48,14.3,(X),(X),(X),(X),33.1,11.5,(X),(X),(X),(X),14.9,7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11956,11956,ZCTA5 11956,288,100,129,67,159,61,64.1,3,62,21.4,65.2,2.5,81.1,46.8,(X),(X),(X),(X),73.5,36.9,(X),(X),(X),(X),72.3,36.7,(X),(X),(X),(X),1.2,2.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11957,11957,ZCTA5 11957,650,136,305,79,345,85,55.8,3.6,55.9,4.1,55.7,4.4,88.4,26.2,(X),(X),(X),(X),68.4,27.6,(X),(X),(X),(X),50.3,25,(X),(X),(X),(X),18.1,9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11958,11958,ZCTA5 11958,454,177,199,104,255,85,57,16.2,57.1,21.9,57,15.7,78,28,(X),(X),(X),(X),96.5,44.1,(X),(X),(X),(X),48.5,34.3,(X),(X),(X),(X),48.1,33.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11959,11959,ZCTA5 11959,656,183,295,78,361,124,60.2,6.3,60.7,1.5,55.7,9.5,81.7,23.3,(X),(X),(X),(X),56.9,26.7,(X),(X),(X),(X),45.2,23.6,(X),(X),(X),(X),11.7,9.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.7,(X),(X),(X),(X),(X)
8600000US11960,11960,ZCTA5 11960,963,235,472,128,491,123,53.5,12.9,50.8,15.2,53.6,11.6,96.1,18,(X),(X),(X),(X),86.6,22.6,(X),(X),(X),(X),49.6,22.7,(X),(X),(X),(X),37,13.2,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),9.4,(X),(X),(X),(X),(X)
8600000US11961,11961,ZCTA5 11961,11982,646,5697,441,6285,443,49.7,2,46,2.7,53.9,2,90.6,9.2,(X),(X),(X),(X),95.7,8.3,(X),(X),(X),(X),60.9,6.2,(X),(X),(X),(X),34.8,4.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11962,11962,ZCTA5 11962,214,90,94,45,120,51,64.8,1.6,66,1.8,64.1,7.1,78.3,25.2,(X),(X),(X),(X),100,59.9,(X),(X),(X),(X),95.3,58.3,(X),(X),(X),(X),4.7,7.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.8,(X),(X),(X),(X),(X)
8600000US11963,11963,ZCTA5 11963,6516,731,3225,474,3291,337,50.2,2,51.2,2.8,48.7,2.6,98,11.5,(X),(X),(X),(X),65.3,10.5,(X),(X),(X),(X),35.5,8.8,(X),(X),(X),(X),29.8,5.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11964,11964,ZCTA5 11964,1633,287,699,137,934,187,60.9,4.3,60.8,5.3,61,4.9,74.8,13.9,(X),(X),(X),(X),100.4,33.2,(X),(X),(X),(X),73.5,32.1,(X),(X),(X),(X),26.9,13.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),6.9,(X),(X),(X),(X),(X)
8600000US11965,11965,ZCTA5 11965,824,260,338,108,486,176,50.3,16.6,54.4,15.4,47.8,20.1,69.5,20.5,(X),(X),(X),(X),116.8,60.9,(X),(X),(X),(X),84.7,57.5,(X),(X),(X),(X),32.1,27,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11967,11967,ZCTA5 11967,27031,1226,13453,834,13578,756,35.3,1.4,35.9,1.7,34.4,1.5,99.1,7.4,(X),(X),(X),(X),48.7,3.6,(X),(X),(X),(X),9.8,1.3,(X),(X),(X),(X),38.8,3.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),5.4,(X),(X),(X),(X),(X)
