GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18
8600000US11371,11371,ZCTA5 11371,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11372,11372,ZCTA5 11372,24051,430,13827,611,8923,529,10224,607,47750,3242,52450,4388,57615,3574,37563,5497,60505,2589,65053,3588,N,N,49836,3832,37.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11373,11373,ZCTA5 11373,31661,509,22505,618,14207,585,9156,595,44964,2132,46801,2458,49051,3176,33974,3274,59277,2484,61188,3025,66063,4159,45037,3480,48,(X),(X),(X),(X),(X),(X),(X)
8600000US11374,11374,ZCTA5 11374,19255,462,10832,562,8195,503,8423,529,54868,2628,71242,4829,82138,5670,40945,2730,73974,3898,88781,5409,N,N,53365,5207,31,(X),(X),(X),(X),(X),(X),(X)
8600000US11375,11375,ZCTA5 11375,32043,495,17852,602,14528,593,14191,662,72538,2823,93877,3794,101946,6142,51038,4243,95176,4164,118374,6320,N,N,64907,3685,30.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11377,11377,ZCTA5 11377,32069,579,19911,768,13011,613,12158,639,49528,1757,51344,3101,56590,5244,40539,5332,62859,1925,66705,2501,N,N,51440,3254,43.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11378,11378,ZCTA5 11378,12405,353,7958,416,5547,356,4447,421,58317,3082,68184,3674,77393,4930,35976,4328,67986,2933,78972,3500,N,N,42313,2898,45.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11379,11379,ZCTA5 11379,13579,306,9386,387,7138,323,4193,280,67516,3896,84139,4976,87312,5940,34034,6588,80458,3142,92642,3667,N,N,49348,4181,49.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11385,11385,ZCTA5 11385,34525,577,24370,684,15453,652,10155,564,51258,1618,57926,2413,68254,3233,29839,3063,63650,1513,69069,1756,77565,2518,44472,3464,64.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11411,11411,ZCTA5 11411,6189,198,4877,219,2823,204,1312,163,81390,7265,91085,4897,108977,7747,46250,6233,93648,3970,102496,4909,N,N,53580,4770,43,(X),(X),(X),(X),(X),(X),(X)
8600000US11412,11412,ZCTA5 11412,11036,315,8631,365,4158,343,2405,321,71292,2852,78672,3136,93795,8947,32932,8394,81413,3584,89049,3778,N,N,44221,5142,47.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11413,11413,ZCTA5 11413,11984,406,9629,429,5049,389,2355,255,77739,4068,85280,6549,101994,7434,49981,5689,88047,3792,93866,4457,N,N,53430,4879,48.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11414,11414,ZCTA5 11414,11261,261,7739,381,5833,426,3522,378,65295,5665,78679,5490,83472,6068,38750,4681,83127,5626,97017,7362,N,N,49090,5181,54.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11415,11415,ZCTA5 11415,8433,338,4750,348,3467,331,3683,371,60287,7474,67366,6216,86319,18187,51777,4262,77030,4969,84982,6154,N,N,62720,5448,34,(X),(X),(X),(X),(X),(X),(X)
8600000US11416,11416,ZCTA5 11416,6920,242,5685,264,3647,277,1235,197,55225,3702,56626,2356,65694,6955,30273,10106,68759,3933,72002,4836,N,N,44702,7955,58.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11417,11417,ZCTA5 11417,9180,295,7113,371,4757,365,2067,265,61284,4647,66410,3260,78298,8021,33631,8304,74193,4316,79949,4937,N,N,43600,4984,54.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11418,11418,ZCTA5 11418,11020,338,8229,406,5685,392,2791,339,58965,2017,63236,3161,69280,3989,50942,8973,70373,3137,74701,3367,N,N,51233,5429,47.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11419,11419,ZCTA5 11419,12405,351,10618,380,6925,422,1787,274,53815,5148,57048,6068,61293,5401,32054,6848,68259,2876,70046,3224,74682,4385,39710,5162,49,(X),(X),(X),(X),(X),(X),(X)
8600000US11420,11420,ZCTA5 11420,13508,291,11332,362,7728,388,2176,314,60603,3310,63787,3822,70915,7132,27444,9163,77513,4355,81904,5098,90284,7172,41044,5051,48.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11421,11421,ZCTA5 11421,12135,310,9590,397,6346,397,2545,359,57091,4169,61680,4216,72623,5217,35557,5060,72740,3351,77563,3622,N,N,44900,5216,54.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11422,11422,ZCTA5 11422,9738,247,7744,372,4144,331,1994,294,85151,3553,89489,5434,112440,6615,43442,3141,92591,3963,97737,4545,N,N,54055,5527,48.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11423,11423,ZCTA5 11423,9792,263,7570,339,4559,359,2222,286,61948,5241,74365,4247,86089,5219,28861,7038,81289,4227,90938,5053,N,N,43486,8967,42.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11424,11424,ZCTA5 11424,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11425,11425,ZCTA5 11425,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11426,11426,ZCTA5 11426,5936,305,4592,280,3724,282,1344,237,78415,5921,91108,8860,97179,6260,51212,8801,93951,5813,105079,7117,N,N,51559,6440,29.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11427,11427,ZCTA5 11427,7920,200,5920,267,4529,290,2000,235,70438,4860,82137,6590,88493,8885,42175,3960,87240,5768,95139,5761,N,N,50805,4344,32.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11428,11428,ZCTA5 11428,5817,219,4895,251,3377,268,922,175,69758,6775,78244,5217,85339,8042,37704,5956,81801,4525,86043,4081,N,N,44574,11195,38.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11429,11429,ZCTA5 11429,7568,231,6396,290,3557,284,1172,221,70478,6962,73810,6207,87442,7276,32201,5343,82415,5428,86082,5665,N,N,47369,9728,49,(X),(X),(X),(X),(X),(X),(X)
8600000US11430,11430,ZCTA5 11430,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11432,11432,ZCTA5 11432,18706,365,12991,502,8943,504,5715,442,50130,3364,55867,3462,61920,4626,33942,4468,69603,4386,78490,5986,87278,8005,44633,3464,33,(X),(X),(X),(X),(X),(X),(X)
8600000US11433,11433,ZCTA5 11433,9772,306,6940,425,2737,284,2832,280,43419,2601,47024,2868,69289,11640,20203,5005,57725,3295,63144,3969,N,N,35554,4087,53.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11434,11434,ZCTA5 11434,19845,474,13908,551,6198,493,5937,503,57393,2976,66502,5144,84635,4923,36367,3484,69779,2954,77033,3414,93835,4945,43497,4309,49.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11435,11435,ZCTA5 11435,18023,382,12096,502,7631,518,5927,421,53914,1912,58150,3034,64812,7910,38953,4962,66603,2571,72535,3656,N,N,51374,4095,33.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11436,11436,ZCTA5 11436,5206,231,4133,193,1989,181,1073,178,60820,4683,63511,5542,73708,5368,34803,11048,73795,4922,77978,5488,N,N,48455,7317,53.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11451,11451,ZCTA5 11451,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11501,11501,ZCTA5 11501,7404,262,4934,207,3882,284,2470,304,84864,11587,100514,6803,104327,4500,51868,10529,98602,5912,112630,7663,N,N,65203,7653,30.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11507,11507,ZCTA5 11507,2340,151,1879,151,1595,163,461,116,93681,13930,106691,7810,113958,18006,42292,23074,122364,11657,137309,14122,N,N,57312,15123,25.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11509,11509,ZCTA5 11509,887,104,596,82,497,75,291,83,106250,20146,130208,13555,134609,24180,69688,15955,188168,35704,230270,46723,N,N,100007,36736,35.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11510,11510,ZCTA5 11510,10554,209,8551,279,6339,337,2003,221,99755,5966,109073,8207,124258,6267,60964,5623,112487,4806,120492,5370,N,N,70111,10944,36.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11514,11514,ZCTA5 11514,1785,70,1376,126,1135,110,409,115,84970,8026,95417,12209,103141,4951,50347,31341,96493,8839,104619,9375,N,N,66285,23404,28.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11516,11516,ZCTA5 11516,2416,211,1774,166,1410,193,642,216,79800,14666,106047,16989,122692,39951,39407,16839,115658,15852,138238,21021,N,N,52231,11529,44.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11518,11518,ZCTA5 11518,3890,286,2613,196,2064,207,1277,272,95991,5152,108997,8439,128389,11860,60394,9108,111763,8799,126141,11404,N,N,75673,15128,32.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11520,11520,ZCTA5 11520,13804,372,9884,398,6407,373,3920,439,70516,4346,78935,9273,94436,8626,43750,6909,87201,3279,94684,4502,N,N,57675,5397,43.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11530,11530,ZCTA5 11530,9260,232,7503,233,6549,261,1757,224,126354,7048,148759,6908,160245,8819,49375,9118,182046,11085,202337,14523,N,N,86604,18140,35.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11542,11542,ZCTA5 11542,9713,345,6742,212,4928,272,2971,365,67548,6957,76989,7313,94756,6536,47691,8651,95922,5370,104832,6708,N,N,68666,8378,38.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11545,11545,ZCTA5 11545,4405,141,3782,176,3345,183,623,121,137302,13553,149694,13721,162313,32942,58806,16854,221022,15558,240774,18815,N,N,93221,23951,39,(X),(X),(X),(X),(X),(X),(X)
8600000US11547,11547,ZCTA5 11547,226,70,198,66,170,62,28,25,110667,32899,113036,41086,113393,74686,96042,68428,126012,31213,130879,33027,N,N,74493,31983,36.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11548,11548,ZCTA5 11548,324,76,228,58,182,54,96,57,101250,53656,160192,56640,193947,73033,52222,36650,152340,42133,195266,59273,N,N,50391,14842,25,(X),(X),(X),(X),(X),(X),(X)
8600000US11549,11549,ZCTA5 11549,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11550,11550,ZCTA5 11550,17025,572,11430,490,5614,391,5595,425,54776,4051,60285,3388,75811,9237,35388,4481,68033,2654,74160,3496,N,N,46241,4033,48.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11552,11552,ZCTA5 11552,7179,198,5882,235,4591,293,1297,184,96323,6798,106567,6279,117725,7031,42614,7608,108949,5643,119202,6532,N,N,53480,7854,39.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11553,11553,ZCTA5 11553,6151,206,4884,247,2877,243,1267,179,72431,6136,83036,8319,87133,7744,24375,8322,84354,5087,91608,5122,N,N,38113,6856,54.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11554,11554,ZCTA5 11554,12288,231,9436,300,7815,325,2852,258,93607,3354,108421,5843,115240,8051,38855,3596,107422,4703,122824,5337,N,N,53371,5847,40.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11556,11556,ZCTA5 11556,0,12,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11557,11557,ZCTA5 11557,2465,205,2059,186,1734,165,406,114,114591,19415,128262,15948,131866,9095,39384,20670,163948,16589,173085,15309,N,N,110145,59802,33.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11558,11558,ZCTA5 11558,2864,183,2182,133,1679,153,682,196,79722,13600,91803,12257,102536,22222,43125,6370,94107,7864,105552,9431,N,N,51591,8707,35.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11559,11559,ZCTA5 11559,2416,174,1961,144,1793,137,455,120,114850,12049,142548,28583,160069,29557,54830,16918,161191,15194,180829,18132,N,N,70011,16899,46.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11560,11560,ZCTA5 11560,2393,129,1883,142,1452,154,510,92,99125,10461,117212,23201,134773,18594,72969,33347,173592,16911,192243,20783,N,N,102214,24986,39,(X),(X),(X),(X),(X),(X),(X)
8600000US11561,11561,ZCTA5 11561,16403,481,8725,382,6353,363,7678,576,86842,6192,106601,3257,125083,7214,65976,4562,106591,5054,130578,8870,N,N,75484,4704,32.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11563,11563,ZCTA5 11563,8395,361,6026,282,4859,282,2369,349,86804,8685,108618,7602,121526,9328,36776,6113,100090,5628,119205,6940,N,N,47683,4848,35.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11565,11565,ZCTA5 11565,3147,147,2306,137,1888,139,841,196,115843,8590,127134,11194,139643,12329,70602,22826,132932,9315,147746,12003,N,N,87582,19714,36.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11566,11566,ZCTA5 11566,11157,207,9588,271,8241,314,1569,201,126889,9300,138125,5191,150313,7102,48854,9422,147264,5713,158451,6080,N,N,75090,12709,37.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11568,11568,ZCTA5 11568,900,53,804,46,762,55,96,42,212935,29733,220000,17128,222100,23393,57857,22701,319544,54587,341066,61183,N,N,131988,85928,46.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11569,11569,ZCTA5 11569,583,114,374,114,266,110,209,103,107049,20563,166250,89985,167292,123916,58059,17906,161559,44159,213354,60001,N,N,68873,16417,53.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11570,11570,ZCTA5 11570,9920,305,6982,234,5807,283,2938,328,111546,6784,143385,13096,160830,6530,49608,12208,149490,7891,184642,11191,N,N,62713,7315,34.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11572,11572,ZCTA5 11572,10411,226,8016,315,6727,304,2395,289,96756,5472,111528,4990,123113,7266,43247,8925,113040,4764,127572,5530,N,N,56611,5550,37.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11575,11575,ZCTA5 11575,4266,157,3420,216,1932,236,846,187,68524,6595,76231,9210,84717,10378,46887,5290,82185,6065,84646,6800,N,N,56035,9739,60.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11576,11576,ZCTA5 11576,4413,238,3580,201,3256,182,833,176,156068,13244,188676,28470,207500,32205,59309,21174,244808,22886,279472,27990,N,N,92076,24772,30.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11577,11577,ZCTA5 11577,4253,226,3381,215,2775,216,872,158,115656,15671,133585,15735,154901,13498,58214,16175,163443,18889,179173,17992,N,N,99944,58039,28.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11579,11579,ZCTA5 11579,2059,133,1358,129,1053,114,701,140,100078,13044,123533,21888,134438,21587,54258,16917,128518,14239,155245,20228,N,N,75927,16104,29.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11580,11580,ZCTA5 11580,12506,391,9669,338,7042,385,2837,355,87482,6585,106291,4720,113618,3823,45096,11096,101104,4879,113896,6277,N,N,50737,5784,41.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11581,11581,ZCTA5 11581,6578,174,5407,230,4444,273,1171,225,102135,7865,110238,6269,114643,9153,32993,14110,113879,6959,122983,7756,N,N,62161,12426,39.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11590,11590,ZCTA5 11590,13659,380,10407,370,7575,416,3252,296,86540,3854,96988,5475,114094,4793,38191,7687,105815,4001,115847,4327,N,N,62248,8480,40.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11596,11596,ZCTA5 11596,3678,128,2853,120,2446,133,825,142,111867,7159,129018,12385,135463,10344,47413,15044,140484,10741,162027,12749,N,N,63121,8936,21.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11598,11598,ZCTA5 11598,4002,212,3353,235,2885,178,649,129,124671,17881,144253,10719,150275,16079,65688,14157,183144,17010,197865,19119,N,N,91983,25510,43,(X),(X),(X),(X),(X),(X),(X)
8600000US11691,11691,ZCTA5 11691,19221,419,12709,594,6440,480,6512,475,38631,3481,51107,4337,68026,3552,15262,3101,55893,2964,67173,3442,N,N,29694,3440,58.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11692,11692,ZCTA5 11692,5728,280,4065,279,1848,250,1663,217,39817,4062,45055,7776,70933,8413,26491,5184,56331,3655,60102,5214,N,N,41704,7563,56.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11693,11693,ZCTA5 11693,4529,230,2935,265,1358,184,1594,225,50006,5548,52970,5886,69599,18571,38182,10163,58971,4866,63768,6641,N,N,48028,6565,52.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11694,11694,ZCTA5 11694,8328,340,5134,329,4050,331,3194,342,73893,5009,95559,11500,108608,9256,39444,5679,92915,5027,114563,6592,N,N,56353,7051,45.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11697,11697,ZCTA5 11697,1742,127,1236,111,1022,110,506,101,86731,4456,102273,7831,106173,12215,39722,7678,98297,8456,118966,10074,N,N,47809,6902,32.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11701,11701,ZCTA5 11701,8942,350,6180,304,3828,322,2762,269,68538,7076,80460,3291,93977,10427,35994,6917,84447,4573,100259,6297,N,N,44448,4876,38.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11702,11702,ZCTA5 11702,5392,241,3846,199,3305,231,1546,209,101000,7615,115433,9283,124145,7412,54773,15209,119551,10772,135300,13307,N,N,78078,11434,30.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11703,11703,ZCTA5 11703,5582,188,4220,246,3213,241,1362,207,89500,4773,93534,4685,101835,10392,58182,12487,100503,5976,105988,6276,N,N,63270,6141,25.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11704,11704,ZCTA5 11704,13355,281,10169,341,7545,356,3186,343,83161,2793,95474,6817,106726,6028,35773,8969,94287,3649,106730,4195,116816,4771,49559,5185,30,(X),(X),(X),(X),(X),(X),(X)
8600000US11705,11705,ZCTA5 11705,2725,176,2186,171,1615,151,539,139,88523,14058,99342,13455,126328,18275,64583,18469,110229,9232,118699,11250,N,N,69980,15599,40.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11706,11706,ZCTA5 11706,19676,384,14830,458,10311,527,4846,412,76052,2938,85709,5723,99993,6793,38467,4815,90057,3803,98287,4257,N,N,51879,4232,36.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11709,11709,ZCTA5 11709,2489,135,1798,108,1407,149,691,172,90096,14106,115784,13615,125017,7646,46875,16533,111928,10456,134046,14500,N,N,53356,9235,32.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11710,11710,ZCTA5 11710,11390,241,9098,283,7841,303,2292,268,104146,5169,119676,8199,126311,8670,46786,6868,125051,6493,140334,7762,N,N,58384,8174,42.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11713,11713,ZCTA5 11713,3483,203,2521,204,1726,172,962,156,76875,5932,79013,10429,107879,16251,54500,15511,97011,8520,104280,10985,N,N,72042,10336,48.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11714,11714,ZCTA5 11714,7792,255,6108,328,4970,348,1684,236,86701,6660,100067,5007,106720,7779,36538,7407,108243,9792,120691,11708,N,N,60857,15378,30.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11715,11715,ZCTA5 11715,1612,83,1264,107,1003,101,348,79,103438,12455,112561,11206,124034,15953,41667,7598,112643,10688,125554,12215,N,N,56890,13659,30.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11716,11716,ZCTA5 11716,3729,134,2721,188,2034,185,1008,199,99742,13679,108839,5824,123861,13798,40551,13201,107264,9522,124665,9352,N,N,51748,8661,40.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11717,11717,ZCTA5 11717,13839,309,11617,389,6975,445,2222,290,68937,3165,66936,2814,76042,8558,32456,8443,79982,2984,77767,3001,N,N,48312,7392,41.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11718,11718,ZCTA5 11718,1047,56,847,54,730,57,200,51,118393,24046,141771,17986,150500,12212,73056,6973,144342,14726,156885,17705,N,N,86260,15158,26.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11719,11719,ZCTA5 11719,951,136,648,128,511,108,303,99,83285,14090,101176,38303,127750,33411,62580,41473,106591,28367,128760,36086,N,N,52992,12958,38.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11720,11720,ZCTA5 11720,9047,281,7558,333,5781,387,1489,257,94307,6612,98803,6177,109309,7243,51708,11222,106845,5342,110579,5469,N,N,73645,12317,37.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11721,11721,ZCTA5 11721,2359,116,1973,140,1506,153,386,102,102520,9880,112356,12420,139583,14303,65605,5588,127509,10980,136282,12200,N,N,79590,22529,26.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11722,11722,ZCTA5 11722,10104,267,7957,329,5038,393,2147,252,67041,4196,72898,5952,80733,6258,35949,6779,78339,4088,81281,4470,N,N,49576,6561,39.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11724,11724,ZCTA5 11724,893,120,763,126,629,120,130,58,136936,41883,171042,37704,188083,44779,30000,42543,212910,44700,241135,52323,N,N,47248,32933,35.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11725,11725,ZCTA5 11725,9492,181,7893,184,6972,270,1599,185,108906,8967,120900,6303,128272,4271,52454,12136,126124,6974,136549,6431,N,N,72536,16883,27.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11726,11726,ZCTA5 11726,5953,293,4475,333,3055,352,1478,252,70443,6813,73961,5462,83964,12386,41667,6239,82855,6344,89554,8128,N,N,53127,5953,33.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11727,11727,ZCTA5 11727,11070,343,7123,458,5152,385,3947,390,81174,6364,94418,6136,104559,5181,57175,9784,89678,3491,101114,4951,N,N,64796,5869,33.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11729,11729,ZCTA5 11729,9508,244,6967,317,5423,306,2541,243,85118,7199,100549,5509,113020,9254,36538,5066,95707,4499,108995,5360,N,N,52382,7215,35.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11730,11730,ZCTA5 11730,4613,139,3733,201,2880,269,880,192,103036,6520,112620,6596,116324,9517,40663,5445,121827,11924,124384,7369,N,N,97272,55495,30,(X),(X),(X),(X),(X),(X),(X)
8600000US11731,11731,ZCTA5 11731,9960,196,8390,263,7020,278,1570,199,104881,4092,112828,8831,124535,6335,41132,8687,121742,6207,132017,6742,N,N,57160,7312,26.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11732,11732,ZCTA5 11732,1400,128,991,119,809,121,409,122,99236,13820,127404,9606,138250,19485,68207,40803,127784,12952,151413,15548,N,N,68311,17460,28.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11733,11733,ZCTA5 11733,5945,259,4779,211,4184,217,1166,190,115965,7874,139297,11845,150242,11365,59250,15076,161343,10756,183080,12877,N,N,69326,9817,31.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11735,11735,ZCTA5 11735,11085,271,8455,251,6615,307,2630,264,88462,6016,101079,4131,108413,6719,43848,4308,103644,4530,115405,5474,N,N,57540,5565,27.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11738,11738,ZCTA5 11738,5536,282,4826,302,3676,274,710,185,90313,6803,93584,3329,103586,7502,52700,15552,102361,5437,106696,6059,N,N,66004,11406,37.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11739,11739,ZCTA5 11739,483,53,389,72,343,69,94,63,222321,143978,234267,45029,"250,000+",***,27303,65404,188062,36725,218604,32078,N,N,61670,36309,26.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11740,11740,ZCTA5 11740,3393,147,2533,162,2144,174,860,134,106250,12049,130188,11128,137826,14263,20588,3906,124548,11731,152814,14962,N,N,39906,8170,33.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11741,11741,ZCTA5 11741,9488,215,7321,310,5774,336,2167,237,95665,6768,104690,4258,116488,9289,64051,4239,105696,5005,113342,6018,N,N,72934,7825,34.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11742,11742,ZCTA5 11742,4420,189,3401,188,2601,210,1019,152,86197,7739,106048,10346,119109,5411,52788,6250,102914,7329,114637,8521,N,N,59856,11358,39.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11743,11743,ZCTA5 11743,15133,368,11286,378,9508,383,3847,327,113535,5959,137811,6267,149496,5654,64563,7671,157895,6759,177589,8191,N,N,96887,11297,30.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11746,11746,ZCTA5 11746,21327,351,16909,413,13468,464,4418,457,96499,4779,109918,5434,129545,7873,53713,2978,128996,5529,142419,6875,N,N,68428,5438,30.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11747,11747,ZCTA5 11747,7254,191,5666,248,4699,255,1588,217,107887,5938,126486,9488,136830,12293,45317,7035,144699,11301,162333,12979,N,N,77708,20631,31.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11749,11749,ZCTA5 11749,1059,82,819,73,613,79,240,68,95625,7795,97940,6498,105515,15227,69444,23551,101834,10970,104066,12914,N,N,84234,19611,25.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11751,11751,ZCTA5 11751,5116,187,3663,258,2875,270,1453,231,90986,4436,102843,4395,112243,16117,54273,4424,113936,12181,125710,12102,N,N,80472,25110,27.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11752,11752,ZCTA5 11752,2923,103,2486,127,2100,168,437,108,94392,6852,98704,7819,105245,6207,53792,21522,101784,5311,106196,6513,N,N,57839,9233,35.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11753,11753,ZCTA5 11753,4063,177,3431,209,3058,184,632,154,152862,13907,168803,12763,177304,12686,81458,24312,193062,15324,206272,16804,N,N,120374,39179,31.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11754,11754,ZCTA5 11754,6528,190,5072,231,4351,245,1456,199,98589,6749,115615,10033,124095,5706,43594,4658,115892,6857,131037,7616,N,N,57838,6853,25.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11755,11755,ZCTA5 11755,4053,181,3191,165,2648,198,862,173,97401,7393,109098,6040,114828,6727,41567,7201,111263,7977,123291,9792,N,N,59894,9592,30,(X),(X),(X),(X),(X),(X),(X)
8600000US11756,11756,ZCTA5 11756,13913,238,11519,321,9039,370,2394,281,97675,4327,105683,3512,114811,5372,53436,3311,109826,3803,116819,4134,N,N,62869,6389,38.1,(X),(X),(X),(X),(X),(X),(X)
