GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
8600000US12821,12821,ZCTA5 12821,2160,226,1998,196,162,106,33.2,3.4,31.8,2.4,64.8,25.3,1233.3,935.7,(X),(X),(X),(X),9.9,4.3,(X),(X),(X),(X),6.8,3.2,(X),(X),(X),(X),3.1,2.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12822,12822,ZCTA5 12822,6197,219,3109,159,3088,187,39.3,2.1,39.9,1.7,37.9,3.1,100.7,8.8,(X),(X),(X),(X),57.6,6.4,(X),(X),(X),(X),21.5,3.8,(X),(X),(X),(X),36.1,5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US12823,12823,ZCTA5 12823,187,103,122,107,65,49,54.8,32.6,41.3,56.7,65.4,20.8,187.7,358.5,(X),(X),(X),(X),252.8,258.4,(X),(X),(X),(X),154.7,283.3,(X),(X),(X),(X),98.1,102.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12824,12824,ZCTA5 12824,929,229,479,144,450,104,53,7,52.5,16.6,53.2,4.2,106.4,22.7,(X),(X),(X),(X),58.3,17.5,(X),(X),(X),(X),29.1,14.2,(X),(X),(X),(X),29.1,12.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US12827,12827,ZCTA5 12827,3877,362,2039,222,1838,202,42.9,3.9,42.3,3.8,43.7,5.6,110.9,12.9,(X),(X),(X),(X),57.2,8.1,(X),(X),(X),(X),20.2,4.6,(X),(X),(X),(X),37,7.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US12828,12828,ZCTA5 12828,9664,579,4815,394,4849,403,42.9,3.9,39.5,4.6,44.9,2.4,99.3,11.3,(X),(X),(X),(X),55.3,8,(X),(X),(X),(X),23.3,5,(X),(X),(X),(X),32,6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US12831,12831,ZCTA5 12831,17644,798,8799,479,8845,530,40.3,1.7,41.5,2.7,39.2,2.2,99.5,7,(X),(X),(X),(X),57,4.2,(X),(X),(X),(X),17.6,3,(X),(X),(X),(X),39.4,3.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US12832,12832,ZCTA5 12832,6603,472,3157,270,3446,284,42.5,3.8,39.7,3.6,44.6,2.4,91.6,8,(X),(X),(X),(X),70.6,11.7,(X),(X),(X),(X),30.9,6.8,(X),(X),(X),(X),39.7,7.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X)
8600000US12833,12833,ZCTA5 12833,4172,394,2103,232,2069,231,48.2,6.1,44,6.2,50.5,3.3,101.6,11.8,(X),(X),(X),(X),60.1,11.9,(X),(X),(X),(X),24.1,7.5,(X),(X),(X),(X),36,8.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US12834,12834,ZCTA5 12834,6566,270,3259,230,3307,229,44.9,1.7,44.9,2.5,44.9,2,98.5,11.3,(X),(X),(X),(X),59.4,6.9,(X),(X),(X),(X),25.8,4.1,(X),(X),(X),(X),33.6,5.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US12835,12835,ZCTA5 12835,2381,168,1278,102,1103,116,48.8,2.2,46.9,2.1,49.6,1.7,115.9,13.9,(X),(X),(X),(X),67.7,10.6,(X),(X),(X),(X),36.8,6.3,(X),(X),(X),(X),30.8,7.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US12836,12836,ZCTA5 12836,689,124,355,70,334,64,53.4,5.5,49.7,7.1,56.3,5.1,106.3,15.9,(X),(X),(X),(X),77.6,20,(X),(X),(X),(X),44.6,16.3,(X),(X),(X),(X),33,10.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US12837,12837,ZCTA5 12837,1004,333,484,152,520,190,42.9,8,46.1,7.4,38.5,13.2,93.1,17,(X),(X),(X),(X),76.8,37.9,(X),(X),(X),(X),36.1,32.2,(X),(X),(X),(X),40.7,23.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US12838,12838,ZCTA5 12838,562,125,310,70,252,65,47.7,8.9,45,9.4,49.8,8.4,123,22.4,(X),(X),(X),(X),34.4,14.6,(X),(X),(X),(X),17,9.7,(X),(X),(X),(X),17.5,9.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12839,12839,ZCTA5 12839,13537,328,6574,301,6963,307,37.5,2.4,36.9,3.3,37.7,3.4,94.4,7.2,(X),(X),(X),(X),53.6,4.8,(X),(X),(X),(X),20.4,3.2,(X),(X),(X),(X),33.1,3.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X)
8600000US12841,12841,ZCTA5 12841,118,52,50,25,68,31,67.5,7.8,64.4,6.3,69.7,16.4,73.5,28.6,(X),(X),(X),(X),122.6,126.5,(X),(X),(X),(X),122.6,126.5,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12842,12842,ZCTA5 12842,1134,138,585,94,549,81,46.4,3.5,45.9,4.8,46.6,3.8,106.6,20.9,(X),(X),(X),(X),104.7,21.9,(X),(X),(X),(X),51.6,16.1,(X),(X),(X),(X),53.1,12.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12843,12843,ZCTA5 12843,456,119,244,67,212,71,48.5,14.2,50.2,12.6,42.4,21.2,115.1,38.6,(X),(X),(X),(X),52,23.4,(X),(X),(X),(X),26.3,16,(X),(X),(X),(X),25.7,15.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12844,12844,ZCTA5 12844,263,154,125,62,138,96,52.6,8.2,53.8,13.9,39.7,20.8,90.6,35,(X),(X),(X),(X),97.7,109.5,(X),(X),(X),(X),50.4,70.8,(X),(X),(X),(X),47.4,43,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12845,12845,ZCTA5 12845,4955,417,2443,220,2512,294,47.9,4.1,47.7,3.6,48.2,6.4,97.3,12,(X),(X),(X),(X),53.8,9.3,(X),(X),(X),(X),28.7,6.7,(X),(X),(X),(X),25,6.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US12846,12846,ZCTA5 12846,3295,66,1683,120,1612,116,46.4,5.6,44.7,5.5,48,6.3,104.4,14.5,(X),(X),(X),(X),58.6,10.9,(X),(X),(X),(X),28.4,5.9,(X),(X),(X),(X),30.3,8.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),5.2,(X),(X),(X),(X),(X)
8600000US12847,12847,ZCTA5 12847,551,107,331,79,220,43,53.5,4.2,53,5.4,57.8,6.9,150.5,33.7,(X),(X),(X),(X),59.2,18.1,(X),(X),(X),(X),39,14.3,(X),(X),(X),(X),20.2,8.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12849,12849,ZCTA5 12849,570,381,265,177,305,223,37.2,13.4,37.5,16.2,19.7,31.7,86.9,41.2,(X),(X),(X),(X),25.3,17.1,(X),(X),(X),(X),-,**,(X),(X),(X),(X),25.3,17.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12850,12850,ZCTA5 12850,3019,378,1577,248,1442,210,38.2,3.9,36.1,6.3,40.4,8.2,109.4,19,(X),(X),(X),(X),48.8,6.8,(X),(X),(X),(X),15.6,4.9,(X),(X),(X),(X),33.2,6.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US12851,12851,ZCTA5 12851,191,45,99,25,92,26,57.9,5.2,59.1,7,57.3,6.4,107.6,26.3,(X),(X),(X),(X),101.1,43.3,(X),(X),(X),(X),84.2,41.9,(X),(X),(X),(X),16.8,11.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12852,12852,ZCTA5 12852,471,97,220,55,251,57,56.3,5.2,55.7,7.6,56.9,9.1,87.6,20.9,(X),(X),(X),(X),105.7,31,(X),(X),(X),(X),68.1,24.2,(X),(X),(X),(X),37.6,15.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12853,12853,ZCTA5 12853,1443,237,698,135,745,146,46.9,7.5,43.1,10.1,50.1,11.3,93.7,19.1,(X),(X),(X),(X),105,21.8,(X),(X),(X),(X),58.4,19.5,(X),(X),(X),(X),46.6,13.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US12855,12855,ZCTA5 12855,130,38,68,20,62,24,50,10.1,49.3,14.3,53,13,109.7,37.6,(X),(X),(X),(X),64.6,33.5,(X),(X),(X),(X),45.6,24,(X),(X),(X),(X),19,16.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12856,12856,ZCTA5 12856,73,64,39,36,34,31,65.3,12.9,69.1,20.7,65.3,21.1,114.7,91.3,(X),(X),(X),(X),192,511,(X),(X),(X),(X),168,488,(X),(X),(X),(X),24,50.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12857,12857,ZCTA5 12857,497,134,260,73,237,67,46.5,11,46.7,11.4,46.3,12.9,109.7,18.4,(X),(X),(X),(X),119.9,36.5,(X),(X),(X),(X),72.6,33.3,(X),(X),(X),(X),47.3,21.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12858,12858,ZCTA5 12858,51,32,25,16,26,16,63.8,12.5,64.2,12.6,61.7,14,96.2,21.6,(X),(X),(X),(X),75.9,102.6,(X),(X),(X),(X),75.9,102.6,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12859,12859,ZCTA5 12859,2339,392,1207,256,1132,218,36.7,4.3,37.1,5.5,36,5.5,106.6,24.6,(X),(X),(X),(X),57.6,12.6,(X),(X),(X),(X),14.4,6.9,(X),(X),(X),(X),43.3,11,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US12860,12860,ZCTA5 12860,980,269,484,114,496,181,22.1,1.5,20.6,1.1,25.2,5.4,97.6,28.5,(X),(X),(X),(X),37.1,15.8,(X),(X),(X),(X),15.1,8.4,(X),(X),(X),(X),22,16.9,(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12861,12861,ZCTA5 12861,658,79,341,48,317,42,47.9,4.3,48,4.4,47.8,7.5,107.6,14.6,(X),(X),(X),(X),77.8,18,(X),(X),(X),(X),37,11.1,(X),(X),(X),(X),40.8,12.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12862,12862,ZCTA5 12862,0,12,0,12,0,12,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,(X),(X),(X),(X),(X),-,(X),(X),(X),(X),(X)
8600000US12863,12863,ZCTA5 12863,644,235,366,156,278,100,44.8,11.3,38.5,12.1,51.8,10.3,131.7,44.2,(X),(X),(X),(X),34.2,19.3,(X),(X),(X),(X),20,17.9,(X),(X),(X),(X),14.2,8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12864,12864,ZCTA5 12864,71,70,43,45,28,34,32.8,55.9,65.4,50.2,-,**,153.6,283,(X),(X),(X),(X),61.4,184.6,(X),(X),(X),(X),61.4,184.6,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12865,12865,ZCTA5 12865,3596,232,1829,138,1767,135,46.1,4.6,43.7,7.9,47.4,3.5,103.5,8.3,(X),(X),(X),(X),62.4,8.6,(X),(X),(X),(X),26.6,5.8,(X),(X),(X),(X),35.9,6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US12866,12866,ZCTA5 12866,36864,786,18063,552,18801,604,41.7,1.6,40.7,1.9,43.2,2.2,96.1,4.4,(X),(X),(X),(X),53.7,3.2,(X),(X),(X),(X),26.5,2.1,(X),(X),(X),(X),27.1,2.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US12870,12870,ZCTA5 12870,1423,229,681,119,742,136,51.1,8.8,50.4,10.7,51.4,10.3,91.8,15,(X),(X),(X),(X),88,26.1,(X),(X),(X),(X),60.2,23.4,(X),(X),(X),(X),27.7,12.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US12871,12871,ZCTA5 12871,4235,325,2122,174,2113,200,40.3,2.5,40.1,3.4,40.5,3.2,100.4,8.8,(X),(X),(X),(X),59.3,6.8,(X),(X),(X),(X),20.1,3.6,(X),(X),(X),(X),39.3,5.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US12872,12872,ZCTA5 12872,69,104,19,31,50,73,44.5,0.4,-,**,44,46,38,13.4,(X),(X),(X),(X),64.3,21.2,(X),(X),(X),(X),7.1,24.6,(X),(X),(X),(X),57.1,13.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12873,12873,ZCTA5 12873,670,146,309,75,361,92,57.5,3.8,57.2,4.6,57.5,4.9,85.6,21.7,(X),(X),(X),(X),70.1,22.3,(X),(X),(X),(X),51.8,23.4,(X),(X),(X),(X),18.3,8.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US12874,12874,ZCTA5 12874,167,54,88,31,79,28,69.2,6.1,71.3,8.2,68.2,5.6,111.4,28,(X),(X),(X),(X),215.1,137.4,(X),(X),(X),(X),205.7,134.8,(X),(X),(X),(X),9.4,10.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US12878,12878,ZCTA5 12878,881,126,457,73,424,70,49.8,4.1,50.2,3.1,48,6.6,107.8,16.3,(X),(X),(X),(X),65,13,(X),(X),(X),(X),36.1,9.8,(X),(X),(X),(X),28.8,11.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12883,12883,ZCTA5 12883,5025,15,2383,140,2642,141,48.9,3,48.5,3.4,49.3,6.3,90.2,10.1,(X),(X),(X),(X),75.3,10.4,(X),(X),(X),(X),41.8,9.8,(X),(X),(X),(X),33.5,5.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US12884,12884,ZCTA5 12884,347,98,203,75,144,47,35.5,15.3,33.9,14.8,41.7,17.7,141,60.2,(X),(X),(X),(X),59.9,18.9,(X),(X),(X),(X),22.6,10.2,(X),(X),(X),(X),37.3,16.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12885,12885,ZCTA5 12885,4627,207,2375,172,2252,196,47.3,2.9,46.3,4,48.3,4,105.5,14.1,(X),(X),(X),(X),63.6,9.7,(X),(X),(X),(X),31,7.2,(X),(X),(X),(X),32.5,7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US12886,12886,ZCTA5 12886,242,119,92,65,150,76,36,28.2,27.4,27.9,47.3,27.3,61.3,41.6,(X),(X),(X),(X),87.6,62.1,(X),(X),(X),(X),55.8,63.3,(X),(X),(X),(X),31.8,18.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12887,12887,ZCTA5 12887,5567,235,3254,216,2313,130,41.2,2.2,38.9,3.6,45.1,3.5,140.7,13.1,(X),(X),(X),(X),48.6,5.9,(X),(X),(X),(X),22.3,3.9,(X),(X),(X),(X),26.3,4.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US12901,12901,ZCTA5 12901,33137,668,16236,530,16901,516,34.5,1.6,32.6,1.1,36.3,1.7,96.1,4.7,(X),(X),(X),(X),46.2,2.5,(X),(X),(X),(X),21.5,1.4,(X),(X),(X),(X),24.7,2.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US12903,12903,ZCTA5 12903,1118,139,489,80,629,87,50.2,8.1,39.9,9.5,54.6,4.9,77.7,13,(X),(X),(X),(X),77.2,19.5,(X),(X),(X),(X),47.7,14.6,(X),(X),(X),(X),29.5,7.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12910,12910,ZCTA5 12910,2273,264,1433,148,840,158,42,2.5,41.5,3,43.7,5.6,170.6,28.4,(X),(X),(X),(X),34.9,8.2,(X),(X),(X),(X),15.6,6.7,(X),(X),(X),(X),19.3,5.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US12911,12911,ZCTA5 12911,23,37,8,13,15,24,54.6,0.4,-,**,-,**,53.3,24.5,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12912,12912,ZCTA5 12912,2140,367,1004,193,1136,200,42.8,6.4,41.3,9.8,45.7,6.7,88.4,11.8,(X),(X),(X),(X),66.8,15.5,(X),(X),(X),(X),30.9,9.9,(X),(X),(X),(X),35.9,13.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US12913,12913,ZCTA5 12913,1228,190,609,97,619,109,47,4.2,47.8,4.6,45,3.9,98.4,12.8,(X),(X),(X),(X),61.2,16.1,(X),(X),(X),(X),29,11.4,(X),(X),(X),(X),32.2,11.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12914,12914,ZCTA5 12914,932,191,458,106,474,104,33.1,5.3,31.2,11.8,33.9,5.2,96.6,17.9,(X),(X),(X),(X),85.3,17.9,(X),(X),(X),(X),21.7,8.2,(X),(X),(X),(X),63.6,18.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US12916,12916,ZCTA5 12916,2225,266,1037,127,1188,188,40.2,7.2,44.5,10.9,37.5,7.5,87.3,13.6,(X),(X),(X),(X),65.8,11.4,(X),(X),(X),(X),23.2,7.9,(X),(X),(X),(X),42.5,9.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12917,12917,ZCTA5 12917,1187,141,604,89,583,73,45.5,5,42.7,6.7,47.6,5.2,103.6,14.2,(X),(X),(X),(X),60.8,11,(X),(X),(X),(X),25.2,7.1,(X),(X),(X),(X),35.6,10.6,(X),(X),(X),(X),1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US12918,12918,ZCTA5 12918,2320,545,1247,395,1073,204,38.3,11.2,32.3,15.1,47.1,13.2,116.2,29.2,(X),(X),(X),(X),64.7,22.8,(X),(X),(X),(X),16,7.2,(X),(X),(X),(X),48.6,22,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US12919,12919,ZCTA5 12919,2883,338,1503,213,1380,188,37.8,5.1,37.2,7.3,39.2,5.7,108.9,16.3,(X),(X),(X),(X),45.4,8.8,(X),(X),(X),(X),14.8,5.1,(X),(X),(X),(X),30.6,6.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US12920,12920,ZCTA5 12920,2797,232,1545,159,1252,135,39.5,2.6,39.9,3.1,38.6,4.6,123.4,16.1,(X),(X),(X),(X),51.4,7.6,(X),(X),(X),(X),23.6,5.3,(X),(X),(X),(X),27.8,5.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US12921,12921,ZCTA5 12921,2441,247,1168,192,1273,148,45,6.4,45.9,4.3,41.1,6.7,91.8,18.2,(X),(X),(X),(X),73.1,19,(X),(X),(X),(X),37.8,15,(X),(X),(X),(X),35.3,7.7,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US12922,12922,ZCTA5 12922,40,25,24,24,16,11,61.5,42.2,42,61.3,62,8.1,150,259.4,(X),(X),(X),(X),110.5,145.8,(X),(X),(X),(X),89.5,130.4,(X),(X),(X),(X),21.1,30.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12923,12923,ZCTA5 12923,604,111,308,66,296,61,45.3,8,43,11.6,45.9,6.5,104.1,21,(X),(X),(X),(X),60.2,14.2,(X),(X),(X),(X),30.5,10.2,(X),(X),(X),(X),29.7,9.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US12924,12924,ZCTA5 12924,133,92,59,45,74,56,26.5,19.3,35.3,23,15.9,25.7,79.7,55,(X),(X),(X),(X),56.5,40.9,(X),(X),(X),(X),-,**,(X),(X),(X),(X),56.5,40.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12926,12926,ZCTA5 12926,1754,186,934,121,820,98,44.3,3.4,44,3,45.1,5.6,113.9,15.5,(X),(X),(X),(X),63.6,11.8,(X),(X),(X),(X),30.4,8.6,(X),(X),(X),(X),33.2,7.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US12927,12927,ZCTA5 12927,230,77,120,46,110,40,62.3,9.5,57.7,7.6,65.6,4.9,109.1,36.8,(X),(X),(X),(X),109.1,72.1,(X),(X),(X),(X),96.4,73.8,(X),(X),(X),(X),12.7,9.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12928,12928,ZCTA5 12928,2083,241,1086,129,997,140,38.4,5.5,40.7,3.6,35.5,4.8,108.9,12.6,(X),(X),(X),(X),66.4,13.1,(X),(X),(X),(X),22.9,6.4,(X),(X),(X),(X),43.5,11.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US12929,12929,ZCTA5 12929,3930,280,3370,227,560,140,39.8,2.3,39.4,2.8,43,5.7,601.8,155,(X),(X),(X),(X),14.6,4.3,(X),(X),(X),(X),6.5,2.2,(X),(X),(X),(X),8,3.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US12930,12930,ZCTA5 12930,830,165,443,89,387,89,35.7,6.1,32.4,6.1,38.9,5.4,114.5,19.6,(X),(X),(X),(X),65.3,20.4,(X),(X),(X),(X),20.1,8.4,(X),(X),(X),(X),45.2,16.8,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US12932,12932,ZCTA5 12932,1308,229,617,119,691,133,50.7,3.8,47.6,5.4,51.8,3.8,89.3,14,(X),(X),(X),(X),60.5,18.2,(X),(X),(X),(X),36.4,15,(X),(X),(X),(X),24,8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US12933,12933,ZCTA5 12933,13,18,3,5,10,14,11.9,37.7,-,**,11.5,4.7,30,25.6,(X),(X),(X),(X),116.7,61,(X),(X),(X),(X),-,**,(X),(X),(X),(X),116.7,61,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US12934,12934,ZCTA5 12934,1117,148,559,83,558,96,35.9,2.5,36,2.8,35.8,5.8,100.2,18.5,(X),(X),(X),(X),57.5,11.9,(X),(X),(X),(X),17.5,5.7,(X),(X),(X),(X),40.1,9.8,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US12935,12935,ZCTA5 12935,1583,288,824,196,759,144,40.5,5,40.5,5.7,40.5,6.7,108.6,26.2,(X),(X),(X),(X),62,15.9,(X),(X),(X),(X),26.7,11.3,(X),(X),(X),(X),35.3,11.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US12936,12936,ZCTA5 12936,708,168,333,91,375,86,47.1,7,48.1,13.7,46.5,5.8,88.8,15.2,(X),(X),(X),(X),104,38.1,(X),(X),(X),(X),49.6,17.1,(X),(X),(X),(X),54.5,33.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US12937,12937,ZCTA5 12937,1599,236,823,145,776,137,38.2,5.6,36,6.1,38.9,6.6,106.1,20.7,(X),(X),(X),(X),61.7,11.3,(X),(X),(X),(X),18.6,4.7,(X),(X),(X),(X),43.1,9.9,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X)
8600000US12939,12939,ZCTA5 12939,204,87,124,60,80,36,35.6,8,37.5,11.2,32.7,12.7,155,67,(X),(X),(X),(X),46.8,21.1,(X),(X),(X),(X),8.6,7.6,(X),(X),(X),(X),38.1,20.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.9,(X),(X),(X),(X),(X)
8600000US12941,12941,ZCTA5 12941,1374,278,634,154,740,144,44.6,5.1,44.5,6,44.7,5.9,85.7,14.2,(X),(X),(X),(X),40.9,14.6,(X),(X),(X),(X),18.8,9.8,(X),(X),(X),(X),22.2,9.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
